Date,Open,High,Low,Close,Volume
12/14/2021,18060,18660,17630,18130,15745100
12/15/2021,18130,18730,17830,18170,14284700
12/16/2021,18430,19230,18130,18960,18511100
12/17/2021,19150,19600,18890,19030,19955400
12/20/2021,18890,19330,18400,18660,15361200
12/21/2021,18510,19940,18290,19940,18649200
12/22/2021,20700,21300,20520,21300,22269500
12/23/2021,21350,21840,20440,21040,22117400
12/24/2021,20920,21840,20090,20880,14379900
12/27/2021,20920,22320,20320,22320,18229300
12/28/2021,22890,22970,21650,22180,12565600
12/29/2021,22180,22240,21530,21530,9407300
12/30/2021,21190,22060,21160,21260,11050700
12/31/2021,21260,21530,20550,20740,12983100
01/04/2022,21000,21870,20700,21230,10533500
01/05/2022,21530,22140,21260,21380,12020700
01/06/2022,21160,22200,21080,21910,16472200
01/07/2022,22140,22200,21530,21530,11140800
01/10/2022,21530,23000,20920,22200,22274200
01/11/2022,21530,21980,21160,21380,16555300
01/12/2022,21040,21460,19900,19900,25635900
01/13/2022,20310,20350,18520,18610,15361800
01/14/2022,17950,19750,17950,19420,10540400
01/17/2022,19420,19660,18070,18070,9776400
01/18/2022,17950,18030,16810,16810,9533000
01/19/2022,16650,17500,16650,17050,8403900
01/20/2022,17300,18240,17130,18240,4749700
01/21/2022,18610,18850,17990,18520,7814300
01/24/2022,18120,18280,17260,17260,7735400
01/25/2022,16980,17460,16400,17340,7052800
01/26/2022,17460,17550,16149,16149,11562000
01/27/2022,16000,16650,15740,15910,5029400
01/28/2022,16320,16320,15210,16110,5942100
02/07/2022,16400,17010,16350,16680,3212800
02/08/2022,16680,16980,16400,16650,4625000
02/09/2022,16650,17370,16530,17170,6708900
02/10/2022,17340,17660,17090,17130,4121200
02/11/2022,16980,17170,16810,16890,3904100
02/14/2022,16350,16980,16350,16560,5391000
02/15/2022,16560,17050,16560,16930,3551200
02/16/2022,17010,18120,17010,17830,12077500
02/17/2022,17830,18030,17660,17740,5242900
02/18/2022,17550,18360,17420,18360,9121900
02/21/2022,18430,19050,18430,18480,10950300
02/22/2022,18120,18400,17550,17910,10909400
02/23/2022,17950,18280,17910,17950,5516200
02/24/2022,17790,18160,16730,17370,12740200
02/25/2022,17620,17950,17500,17590,6127500
02/28/2022,17590,17660,17340,17420,4824400
03/01/2022,17420,18070,17340,17620,7163500
03/02/2022,17500,17830,17130,17260,8764300
03/03/2022,17340,17660,17220,17460,5453800
03/04/2022,17420,18160,17340,18030,11718300
03/07/2022,18030,18360,17740,18190,8352600
03/08/2022,17870,18690,17790,17790,10571600
03/09/2022,17790,17990,17370,17500,8513800
03/10/2022,17830,17830,17550,17590,4836400
03/11/2022,17420,17590,17050,17130,7488000
03/14/2022,17050,17090,16400,16400,8490900
03/15/2022,16530,16770,16480,16650,4255300
03/16/2022,16890,16980,16730,16730,2980000
03/17/2022,17010,17340,16810,16930,3493800
03/18/2022,17050,17260,16890,16890,4019700
03/21/2022,16980,17420,16980,17370,5670900
03/22/2022,17550,17550,17220,17220,6476300
03/23/2022,17220,17300,17050,17130,6193900
03/24/2022,17130,17550,16890,17340,6299700
03/25/2022,17460,18120,17340,17870,13310200
03/28/2022,17550,17830,16980,17130,7782400
03/29/2022,17370,17550,17220,17460,4402100
03/30/2022,17130,17420,16560,16600,10521500
03/31/2022,16810,16890,16440,16480,4632800
04/01/2022,16400,16980,16320,16890,4074500
04/04/2022,17050,17050,16770,16810,3408500
04/05/2022,16810,16890,16600,16600,4617200
04/06/2022,16440,16730,16320,16480,5242700
04/07/2022,16480,16600,16149,16149,5987700
04/08/2022,16280,16280,15500,15500,6189500
04/12/2022,15500,15870,15340,15340,4946500
04/13/2022,15500,15630,14930,15420,4082500
04/14/2022,15500,15670,15260,15260,2376200
04/15/2022,15260,15460,14520,14720,3978600
04/18/2022,14690,14760,13710,13710,8575900
04/19/2022,13790,14000,12780,12780,4983200
04/20/2022,12780,13340,12480,12730,6342000
04/21/2022,12520,13050,12120,12560,5306500
04/22/2022,12890,13170,12410,12930,3315100
04/25/2022,12890,13220,12030,12030,5830400
04/26/2022,12030,12690,11750,12690,4656300
04/27/2022,12730,13020,12650,12980,2749900
04/28/2022,13020,13170,12780,12800,2928300
04/29/2022,12690,13220,12690,13130,4207500
05/04/2022,12930,13170,12690,12730,3402000
05/05/2022,13020,13020,12480,12600,2516400
05/06/2022,12240,12560,12080,12080,3161700
05/09/2022,11830,11910,11260,11260,5816300
05/10/2022,10610,11210,10520,11210,4559900
05/11/2022,11260,11580,11140,11340,3095400
05/12/2022,11300,11390,10570,10570,4013800
05/13/2022,10280,10690,9830,9830,9217100
05/16/2022,10040,10360,9710,9750,4056300
05/17/2022,9830,10400,9710,10400,5205900
05/18/2022,10610,10970,10570,10640,4522500
05/19/2022,10280,10640,10280,10570,3039100
05/20/2022,10570,11060,10520,10850,4081400
05/23/2022,11010,11010,10240,10320,3882200
05/24/2022,10360,10490,10000,10360,3505100
05/25/2022,10440,11060,10440,11060,6590700
05/26/2022,11140,11500,11140,11340,6406800
