Ticker,Date,Open,High,Low,Close,Volume
MBB,8/13/2021,20.85272,20.9941,20.56997,20.92341,11259600.0
MBB,8/16/2021,20.92341,22.05441,20.85272,21.91303,31956200.0
MBB,8/17/2021,22.23112,22.47853,21.91303,22.05441,18478900.0
MBB,8/18/2021,21.91303,22.16044,21.91303,21.98372,12459700.0
MBB,8/19/2021,21.77166,21.98372,21.41822,21.98372,21080600.0
MBB,8/20/2021,21.91303,21.91303,20.81738,21.13547,31892200.0
MBB,8/23/2021,20.85272,21.02944,20.1812,20.21654,21997900.0
MBB,8/24/2021,20.21654,20.32257,19.8631,20.1812,13980800.0
MBB,8/25/2021,19.93379,20.21654,19.68639,20.21654,18341200.0
MBB,8/26/2021,20.21654,20.25188,19.79242,19.8631,12762500.0
MBB,8/27/2021,19.6157,19.82776,19.26226,19.79242,18602200.0
MBB,8/30/2021,19.8631,20.4286,19.79242,20.07516,15842100.0
MBB,8/31/2021,20.21654,20.28723,19.72173,19.72173,10363400.0
MBB,9/1/2021,19.72173,19.93379,19.58035,19.72173,12748600.0
MBB,9/6/2021,19.75707,20.03982,19.58035,20.00448,17330200.0
MBB,9/7/2021,20.14585,20.39326,20.03982,20.21654,20389000.0
MBB,9/8/2021,20.35791,20.35791,19.93379,20.00448,9354500.0
MBB,9/9/2021,19.93379,20.14585,19.79242,20.07516,10496000.0
MBB,9/10/2021,20.07516,20.07516,19.93379,19.93379,8476400.0
MBB,9/13/2021,19.75707,20.00448,19.6157,19.72173,13797800.0
MBB,9/14/2021,19.58035,19.79242,19.50967,19.50967,9569500.0
MBB,9/15/2021,19.43898,19.50967,19.22692,19.40364,11950800.0
MBB,9/16/2021,19.43898,19.65104,19.43898,19.65104,9774200.0
MBB,9/17/2021,19.79242,19.79242,19.54501,19.68639,9716700.0
MBB,9/20/2021,19.89845,20.14585,19.8631,19.96913,16664500.0
MBB,9/21/2021,19.72173,19.8631,19.54501,19.79242,9451000.0
MBB,9/22/2021,19.79242,19.89845,19.58035,19.79242,9303300.0
MBB,9/23/2021,19.79242,19.93379,19.65104,19.72173,11792100.0
MBB,9/24/2021,19.79242,20.39326,19.72173,20.28723,29129100.0
MBB,9/27/2021,20.4286,20.49929,19.79242,19.79242,9316400.0
MBB,9/28/2021,19.79242,19.8631,19.65104,19.79242,7390700.0
MBB,9/29/2021,19.79242,19.93379,19.6157,19.65104,11106600.0
MBB,9/30/2021,19.65104,19.89845,19.6157,19.68639,6644600.0
MBB,10/1/2021,19.72173,19.75707,19.26226,19.40364,13536400.0
MBB,10/4/2021,19.40364,19.43898,19.01486,19.15623,12211300.0
MBB,10/5/2021,19.12089,19.36829,19.12089,19.36829,9463100.0
MBB,10/6/2021,19.43898,19.47432,19.19157,19.43898,10037200.0
MBB,10/7/2021,19.72173,19.72173,19.47432,19.54501,6438000.0
MBB,10/8/2021,19.54501,19.65104,19.47432,19.58035,8061000.0
MBB,10/11/2021,19.65104,20.35791,19.6157,20.35791,25214700.0
MBB,10/12/2021,20.60532,20.60532,20.1812,20.32257,14875500.0
MBB,10/13/2021,20.56997,20.56997,20.21654,20.21654,9776700.0
MBB,10/14/2021,20.32257,20.35791,20.14585,20.14585,10690200.0
MBB,10/15/2021,20.32257,20.32257,20.03982,20.07516,8189500.0
MBB,10/18/2021,20.32257,20.32257,20.03982,20.07516,8332600.0
MBB,10/19/2021,20.14585,20.14585,19.8631,19.93379,7689400.0
MBB,10/20/2021,20.14585,20.14585,19.65104,19.93379,8937900.0
MBB,10/21/2021,20.14585,20.14585,19.72173,19.72173,10195600.0
MBB,10/22/2021,19.89845,19.89845,19.68639,19.72173,7578900.0
MBB,10/25/2021,19.75707,19.79242,19.50967,19.50967,8955400.0
MBB,10/26/2021,19.58035,19.75707,19.50967,19.75707,6836900.0
MBB,10/27/2021,19.79242,20.07516,19.75707,20.07516,10268400.0
MBB,10/28/2021,20.25188,20.25188,20.03982,20.14585,8781900.0
MBB,10/29/2021,20.14585,20.21654,19.93379,20.14585,10694500.0
MBB,11/1/2021,20.21654,20.28723,20.00448,20.07516,10652400.0
MBB,11/2/2021,20.00448,20.14585,19.96913,20.07516,8603100.0
MBB,11/3/2021,20.07516,20.85272,20.07516,20.60532,27447000.0
MBB,11/4/2021,20.67601,20.74669,20.39326,20.4286,10790900.0
MBB,11/5/2021,20.46394,20.46394,20.21654,20.25188,8074100.0
MBB,11/8/2021,20.25188,20.35791,20.07516,20.14585,13607500.0
MBB,11/9/2021,20.21654,20.46394,20.14585,20.21654,12363700.0
MBB,11/10/2021,20.35791,20.35791,20.1812,20.21654,10597900.0
MBB,11/11/2021,20.21654,20.21654,19.79242,19.8631,12862000.0
MBB,11/12/2021,19.79242,20.1812,19.79242,20.1812,9475500.0
MBB,11/15/2021,20.28723,20.49929,20.11051,20.21654,12611200.0
MBB,11/16/2021,20.35791,20.46394,20.14585,20.25188,13885700.0
MBB,11/17/2021,20.25188,20.28723,20.07516,20.28723,6930400.0
MBB,11/18/2021,20.28723,20.28723,20.00448,20.00448,9336800.0
MBB,11/19/2021,19.93379,20.46394,19.79242,20.00448,18272600.0
MBB,11/22/2021,20.11051,20.85272,20.07516,20.64066,23448500.0
MBB,11/23/2021,20.74669,20.78204,20.39326,20.4286,9852000.0
MBB,11/24/2021,20.4286,21.84234,20.32257,21.84234,43004800.0
MBB,11/25/2021,22.12509,22.23112,21.73631,21.84234,20691000.0
MBB,11/26/2021,21.98372,22.01906,21.31219,21.41822,16768600.0
MBB,11/29/2021,20.9941,21.17082,20.78204,21.06479,17093500.0
MBB,11/30/2021,21.31219,21.34753,20.4286,20.49929,20624000.0
MBB,12/1/2021,20.49929,20.85272,20.35791,20.85272,10550600.0
MBB,12/2/2021,20.95876,20.9941,20.56997,20.56997,7310900.0
MBB,12/3/2021,20.71135,20.78204,20.00448,20.00448,12442600.0
MBB,12/6/2021,20.00448,20.1812,19.08554,19.43898,16336900.0
MBB,12/7/2021,19.58035,19.93379,19.54501,19.89845,7763200.0
MBB,12/8/2021,19.93379,20.28723,19.82776,20.07516,7357500.0
MBB,12/9/2021,19.8631,20.21654,19.8631,20.1812,4588800.0
MBB,12/10/2021,20.25188,20.28723,19.96913,20.03982,6326300.0
MBB,12/13/2021,20.03982,20.14585,20.00448,20.07516,8861200.0
MBB,12/14/2021,20.03982,20.21654,19.93379,19.96913,6132200.0
MBB,12/15/2021,19.96913,20.25188,19.93379,20.14585,6405100.0
MBB,12/16/2021,20.35791,20.35791,19.93379,19.96913,5655800.0
